"","X5","X1500","X0","X0.1","X1"
"12418",230,2691,3,0,1
"12419",235,2591,3,0,1
"12420",240,2361,3,0,1
"12421",245,2407,3,0,1
"12422",250,2511,3,0,1
"12423",5,1500,0,0,1
"12424",10,1300,1,0,1
"12425",15,950,3,0,1
"12426",20,950,3,0,1
"12427",25,1150,3,0,1
"12428",30,1050,4,0,1
"12429",35,700,6,0,1
"12430",40,210,10,0,1
"12431",45,10,12,0,1
"12432",50,74,14,0,1
"12433",55,114,14,0,1
"12434",60,114,14,0,1
"12435",65,122,14,1,1
"12436",70,122,14,1,1
"12437",75,22,14,1,1
"12438",80,142,15,1,1
"12439",85,332,16,1,1
"12440",90,196,17,1,1
"12441",95,218,18,1,1
"12442",100,298,19,1,1
"12443",105,124,20,1,1
"12444",110,68,21,2,1
"12445",115,68,21,2,1
"12446",120,104,21,3,1
"12447",125,44,22,3,1
"12448",130,292,22,3,1
"12449",135,336,22,3,1
"12450",140,300,24,3,1
"12451",145,436,24,3,1
"12452",150,316,25,3,1
"12453",155,80,26,3,1
"12454",160,320,26,3,1
"12455",165,356,26,3,1
"12456",170,344,26,5,1
"12457",175,1039,26,5,1
"12458",180,1095,26,6,1
"12459",185,823,27,6,1
"12460",190,1119,27,6,1
"12461",195,1159,27,6,1
"12462",200,1355,27,6,1
"12463",205,1699,27,6,1
"12464",210,1755,27,6,1
"12465",215,2131,27,6,1
"12466",220,2351,27,7,1
"12467",225,2783,27,7,1
"12468",230,3193,27,8,1
"12469",235,3373,27,9,1
"12470",240,3641,27,9,1
"12471",245,3980,27,9,1
"12472",5,1500,0,0,0
"12473",10,1500,0,0,0
"12474",15,1650,0,0,0
"12475",20,1850,0,0,0
"12476",25,2050,0,0,0
"12477",30,2250,0,0,0
"12478",35,2050,0,0,0
"12479",40,2250,0,0,0
"12480",45,2450,0,0,0
"12481",50,2446,0,0,0
"12482",55,2406,0,0,0
"12483",60,2406,0,0,0
"12484",65,2548,0,0,0
"12485",70,2548,0,0,0
"12486",75,2548,0,0,0
"12487",80,2348,0,0,0
"12488",85,2338,0,0,0
"12489",90,2494,0,0,0
"12490",95,2412,0,0,0
"12491",100,2592,0,0,0
"12492",105,2666,0,0,0
"12493",110,2402,1,0,0
"12494",115,2402,1,0,0
"12495",120,2166,1,0,0
"12496",125,2266,1,0,0
"12497",130,2418,1,0,0
"12498",135,2274,1,0,0
"12499",140,2430,1,0,0
"12500",145,2394,1,0,0
"12501",150,2394,1,0,0
"12502",155,2530,1,0,0
"12503",160,2490,1,0,0
"12504",165,2454,1,0,0
"12505",170,2116,1,0,0
"12506",175,1821,1,0,0
"12507",180,1665,1,0,0
"12508",185,1637,1,0,0
"12509",190,1541,1,0,0
"12510",195,1701,1,0,0
"12511",200,1805,1,0,0
"12512",205,1461,1,0,0
"12513",210,1405,1,0,0
"12514",215,1129,1,0,0
"12515",220,1059,1,0,0
"12516",225,827,1,0,0
"12517",230,667,1,0,0
"12518",235,387,1,0,0
"12519",240,519,1,0,0
"12520",245,180,1,0,0
"12521",5,1500,0,0,1
"12522",10,1350,1,0,1
"12523",15,1350,2,0,1
"12524",20,950,4,0,1
"12525",25,1150,4,0,1
"12526",30,1150,4,0,1
"12527",35,1350,4,0,1
"12528",40,1450,4,0,1
"12529",45,1650,4,0,1
"12530",50,1622,4,0,1
"12531",55,1842,4,0,1
"12532",60,1878,4,0,1
"12533",65,1878,4,0,1
"12534",70,1950,4,0,1
"12535",75,2150,4,0,1
"12536",80,2150,4,0,1
"12537",85,2250,4,0,1
"12538",90,2150,4,0,1
"12539",95,2350,4,0,1
"12540",100,2550,4,0,1
"12541",105,2750,4,0,1
"12542",110,2725,4,0,1
"12543",115,2725,4,0,1
"12544",120,2925,4,0,1
"12545",125,2905,4,0,1
"12546",130,3105,4,0,1
"12547",135,3105,4,0,1
"12548",140,3305,4,0,1
"12549",145,3305,4,0,1
"12550",150,3405,4,0,1
"12551",155,3605,4,0,1
"12552",160,3881,4,0,1
"12553",165,3881,4,0,1
"12554",170,3881,4,0,1
"12555",175,3881,4,0,1
"12556",180,3881,4,0,1
"12557",185,3781,4,0,1
"12558",190,3765,4,0,1
"12559",5,1500,0,0,1
"12560",10,1350,1,0,1
"12561",15,1550,1,0,1
"12562",20,1550,1,0,1
"12563",25,1550,1,0,1
"12564",30,1750,1,0,1
"12565",35,1750,1,0,1
"12566",40,1650,1,0,1
"12567",45,1650,1,0,1
"12568",50,1678,1,0,1
"12569",55,1658,1,0,1
"12570",60,1822,1,0,1
"12571",65,2022,1,0,1
"12572",70,2150,1,0,1
"12573",75,1950,2,0,1
"12574",80,1950,2,0,1
"12575",85,1850,2,0,1
"12576",90,2050,2,0,1
"12577",95,2050,2,0,1
"12578",100,2050,2,0,1
"12579",105,2050,2,0,1
"12580",110,2275,2,0,1
"12581",115,2175,2,0,1
"12582",120,2375,2,0,1
"12583",125,2595,2,0,1
"12584",130,2795,2,0,1
"12585",135,2795,2,0,1
"12586",140,2995,2,0,1
"12587",145,2995,2,0,1
"12588",150,2895,2,0,1
"12589",155,3095,2,0,1
"12590",160,3019,2,0,1
"12591",165,3219,2,0,1
"12592",170,3419,2,0,1
"12593",175,3419,2,0,1
"12594",180,3419,2,0,1
"12595",185,3419,2,0,1
"12596",190,3435,2,0,1
"12597",5,1500,0,0,1
"12598",10,1378,1,0,1
"12599",15,1403,2,0,1
"12600",20,1039,4,0,1
"12601",25,1239,4,0,1
"12602",30,1197,4,0,1
"12603",35,1297,4,0,1
"12604",40,1347,4,0,1
"12605",45,1347,4,0,1
"12606",50,1307,5,0,1
"12607",55,1087,6,0,1
"12608",60,887,7,0,1
"12609",65,527,10,0,1
"12610",70,747,10,0,1
"12611",75,563,11,0,1
"12612",80,297,13,0,1
"12613",85,303,13,0,1
"12614",90,9,14,0,1
"12615",95,227,14,0,1
"12616",100,419,14,0,1
"12617",105,451,14,0,1
"12618",110,233,15,0,1
"12619",115,533,15,0,1
"12620",120,795,15,0,1
"12621",125,741,16,0,1
"12622",130,582,17,0,1
"12623",135,752,17,0,1
"12624",140,558,17,2,1
"12625",145,606,17,2,1
"12626",150,751,17,3,1
"12627",155,851,17,3,1
"12628",160,826,17,3,1
"12629",165,820,17,4,1
"12630",170,789,17,5,1
"12631",175,981,17,5,1
"12632",180,1165,17,5,1
"12633",185,1189,17,6,1
"12634",5,1500,0,0,0
"12635",10,992,3,0,0
"12636",15,327,6,2,0
"12637",20,141,6,6,0
"12638",25,91,6,7,0
"12639",30,83,6,8,0
"12640",35,83,7,10,0
"12641",40,33,7,10,0
"12642",45,233,7,10,0
"12643",50,273,7,10,0
"12644",55,473,7,10,0
"12645",60,473,7,10,0
"12646",65,413,8,10,0
"12647",70,393,8,10,0
"12648",75,477,9,10,0
"12649",80,363,9,10,0
"12650",85,417,10,10,0
"12651",90,391,10,10,0
"12652",95,373,11,10,0
"12653",100,381,11,10,0
"12654",105,349,11,10,0
"12655",110,367,11,10,0
"12656",115,267,11,10,0
"12657",120,205,11,10,0
"12658",125,119,11,10,0
"12659",130,128,11,10,0
"12660",135,158,11,10,0
"12661",140,152,11,10,0
"12662",145,104,11,10,0
"12663",150,159,11,10,0
"12664",155,59,11,10,0
"12665",160,84,11,10,0
"12666",165,90,11,10,0
"12667",170,121,11,10,0
"12668",175,129,11,10,0
"12669",180,145,11,10,0
"12670",185,121,11,10,0
"12671",5,1500,0,0,1
"12672",10,1500,0,0,1
"12673",15,1500,0,0,1
"12674",20,1700,0,0,1
"12675",25,1700,0,0,1
"12676",30,1900,0,0,1
"12677",35,1900,0,0,1
"12678",40,1750,1,0,1
"12679",45,1650,1,0,1
"12680",50,1850,1,0,1
"12681",55,1850,1,0,1
"12682",60,1850,1,0,1
"12683",65,1850,1,0,1
"12684",70,1850,1,0,1
"12685",75,1950,1,0,1
"12686",80,2150,1,0,1
"12687",85,2150,1,0,1
"12688",90,2150,1,0,1
"12689",95,2150,1,0,1
"12690",100,2150,1,0,1
"12691",105,1990,1,0,1
"12692",110,2190,1,0,1
"12693",115,1990,1,0,1
"12694",120,2190,1,0,1
"12695",125,2190,1,0,1
"12696",130,2390,1,0,1
"12697",135,2190,1,0,1
"12698",140,2390,1,0,1
"12699",145,2390,1,0,1
"12700",150,2390,1,0,1
"12701",155,2190,1,0,1
"12702",160,1990,1,0,1
"12703",5,1500,0,0,1
"12704",10,1500,0,0,1
"12705",15,1700,0,0,1
"12706",20,1700,0,0,1
"12707",25,1900,0,0,1
"12708",30,1750,1,0,1
"12709",35,1750,2,0,1
"12710",40,1850,2,0,1
"12711",45,2050,2,0,1
"12712",50,2050,3,0,1
"12713",55,1950,3,0,1
"12714",60,2150,3,0,1
"12715",65,2150,4,0,1
"12716",70,2150,4,0,1
"12717",75,2050,5,0,1
"12718",80,2250,5,0,1
"12719",85,2250,5,0,1
"12720",90,2650,5,0,1
"12721",95,2650,5,0,1
"12722",100,2850,5,0,1
"12723",105,3010,5,0,1
"12724",110,3210,5,0,1
"12725",115,3410,5,0,1
"12726",120,3610,5,0,1
"12727",125,3610,5,0,1
"12728",130,3710,5,0,1
"12729",135,3910,5,0,1
"12730",140,4110,5,0,1
"12731",145,4310,5,0,1
"12732",150,4510,5,0,1
"12733",155,4610,5,0,1
"12734",160,4810,5,0,1
"12735",5,1500,0,0,1
"12736",10,1110,1,0,1
"12737",15,890,2,0,1
"12738",20,1240,2,0,1
"12739",25,1230,2,0,1
"12740",5,1500,0,0,0
"12741",10,1030,3,0,0
"12742",15,310,6,0,0
"12743",20,160,8,0,0
"12744",25,60,10,1,0
"12745",5,1500,0,0,1
"12746",10,1300,1,0,1
"12747",15,1342,2,0,1
"12748",20,1320,2,0,1
"12749",25,1320,2,0,1
"12750",30,1332,2,0,1
"12751",35,1332,2,0,1
"12752",40,1332,2,0,1
"12753",45,1510,2,0,1
"12754",50,1510,2,0,1
"12755",55,1478,2,0,1
"12756",60,1183,4,0,1
"12757",65,1163,4,0,1
"12758",70,1017,5,0,1
"12759",75,997,5,0,1
"12760",5,1500,0,0,0
"12761",10,728,4,0,0
"12762",15,636,6,0,0
"12763",20,98,9,0,0
"12764",25,298,9,0,0
"12765",30,46,10,0,0
"12766",35,246,10,0,0
"12767",40,386,11,0,0
"12768",45,358,11,1,0
"12769",50,108,12,4,0
"12770",55,290,12,5,0
"12771",60,150,12,6,0
"12772",65,120,12,7,0
"12773",70,296,13,8,0
"12774",75,216,13,10,0
"12775",5,1500,0,0,1
"12776",10,1300,0,0,1
"12777",15,1300,0,0,1
"12778",20,1500,0,0,1
"12779",25,1500,0,0,1
"12780",30,1500,0,0,1
"12781",35,1494,0,0,1
"12782",40,1666,0,0,1
"12783",45,1610,1,0,1
"12784",5,1500,0,0,0
"12785",10,1500,1,0,0
"12786",15,1300,2,0,0
"12787",20,1150,4,0,0
"12788",25,1150,4,0,0
"12789",30,450,7,0,0
"12790",35,416,10,0,0
"12791",40,24,13,0,0
"12792",45,30,13,0,0
"12793",5,1500,0,0,0
"12794",10,740,4,0,0
"12795",15,190,7,0,0
"12796",20,10,8,0,0
"12797",25,185,8,0,0
"12798",30,103,8,0,0
"12799",35,57,9,0,0
"12800",5,1500,0,0,1
"12801",10,1500,0,0,1
"12802",15,1500,1,0,1
"12803",20,1500,1,0,1
"12804",25,1525,1,0,1
"12805",30,1507,1,0,1
"12806",35,1693,1,0,1
"12807",5,1500,0,0,1
"12808",10,740,4,0,1
"12809",15,560,5,0,1
"12810",20,780,5,0,1
"12811",25,744,5,0,1
"12812",30,584,6,0,1
"12813",35,596,6,0,1
"12814",40,816,7,0,1
"12815",45,634,8,0,1
"12816",50,834,8,0,1
"12817",55,784,8,1,1
"12818",60,784,8,1,1
"12819",65,1106,8,1,1
"12820",70,846,9,1,1
"12821",75,1148,9,1,1
"12822",80,948,9,2,1
"12823",85,1060,10,2,1
"12824",90,1150,10,3,1
"12825",95,752,11,4,1
"12826",100,922,11,4,1
"12827",105,946,11,4,1
"12828",110,1046,11,4,1
"12829",115,846,11,5,1
"12830",120,882,11,6,1
"12831",125,882,11,6,1
"12832",130,672,12,7,1
"12833",135,806,12,7,1
"12834",140,806,12,8,1
"12835",145,706,12,9,1
"12836",150,956,12,9,1
"12837",155,1290,12,9,1
"12838",160,1090,12,11,1
"12839",165,1134,12,11,1
"12840",170,1564,12,11,1
"12841",175,1884,12,11,1
"12842",180,1984,12,11,1
"12843",185,1984,12,11,1
"12844",190,2054,12,12,1
"12845",195,2104,12,12,1
"12846",5,1500,0,0,1
"12847",10,1300,1,0,1
"12848",15,1200,2,0,1
"12849",20,1180,2,0,1
"12850",25,1416,2,0,1
"12851",30,1516,3,0,1
"12852",35,1504,3,0,1
"12853",40,1704,3,0,1
"12854",45,1686,3,0,1
"12855",50,1586,3,0,1
"12856",55,1536,3,0,1
"12857",60,1436,3,0,1
"12858",65,1314,4,0,1
"12859",70,1314,4,0,1
"12860",75,1212,4,0,1
"12861",80,1512,4,0,1
"12862",85,1560,4,0,1
"12863",90,1570,4,0,1
"12864",95,1798,4,0,1
"12865",100,1628,4,0,1
"12866",105,1804,4,0,1
"12867",110,1804,4,0,1
"12868",115,1904,4,0,1
"12869",120,1918,4,0,1
"12870",125,2018,4,0,1
"12871",130,2198,4,0,1
"12872",135,2064,4,0,1
"12873",140,2364,4,0,1
"12874",145,2364,4,0,1
"12875",150,2314,4,0,1
"12876",155,2280,4,0,1
"12877",160,2430,4,0,1
"12878",165,2586,4,0,1
"12879",170,2156,4,0,1
"12880",175,2036,4,0,1
"12881",180,1936,4,0,1
"12882",185,2136,4,0,1
"12883",190,2116,4,0,1
"12884",195,2066,4,0,1
"12885",5,1500,0,0,1
"12886",10,1500,0,0,1
"12887",15,1500,1,0,1
"12888",20,1500,1,0,1
"12889",25,1620,1,0,1
"12890",30,1620,1,0,1
"12891",35,1820,1,0,1
"12892",40,2020,1,0,1
"12893",45,2020,1,0,1
"12894",50,2220,1,0,1
"12895",55,2020,2,0,1
"12896",60,2020,2,0,1
"12897",65,2019,2,0,1
"12898",70,1919,2,0,1
"12899",75,2119,2,0,1
"12900",80,2169,2,0,1
"12901",85,2069,2,0,1
"12902",90,1869,3,0,1
"12903",95,1818,3,0,1
"12904",100,1890,3,0,1
"12905",105,1868,3,0,1
"12906",110,1996,3,0,1
"12907",115,2196,3,0,1
"12908",120,2396,3,0,1
"12909",125,2071,3,0,1
"12910",130,2041,3,0,1
"12911",135,1961,3,0,1
"12912",5,1500,0,0,0
"12913",10,1300,1,0,0
"12914",15,1150,2,0,0
"12915",20,1000,3,0,0
"12916",25,980,3,0,0
"12917",30,1180,3,0,0
"12918",35,1380,3,0,0
"12919",40,1380,3,0,0
"12920",45,1580,3,0,0
"12921",50,1580,3,0,0
"12922",55,1080,7,0,0
"12923",60,320,10,0,0
"12924",65,421,11,0,0
"12925",70,181,12,0,0
"12926",75,61,13,0,0
"12927",80,211,13,0,0
"12928",85,171,14,0,0
"12929",90,171,14,0,0
"12930",95,222,14,0,0
"12931",100,100,15,1,0
"12932",105,72,15,2,0
"12933",110,44,15,4,0
"12934",115,194,15,5,0
"12935",120,44,15,8,0
"12936",125,189,16,11,0
"12937",130,119,16,14,0
"12938",135,99,16,15,0
"12939",5,1500,0,0,1
"12940",10,1500,0,0,1
"12941",15,1500,0,0,1
"12942",20,1490,0,0,1
"12943",25,1270,1,0,1
"12944",30,1470,1,0,1
"12945",35,1470,1,0,1
"12946",40,1456,1,0,1
"12947",45,1644,1,0,1
"12948",50,1662,1,0,1
"12949",55,1662,1,0,1
"12950",60,1862,1,0,1
"12951",65,1862,1,0,1
"12952",70,1682,2,0,1
"12953",5,1500,0,0,0
"12954",10,940,3,0,0
"12955",15,1140,3,0,0
"12956",20,730,5,0,0
"12957",25,730,5,0,0
"12958",30,530,6,0,0
"12959",35,730,6,0,0
"12960",40,744,6,0,0
"12961",45,956,6,0,0
"12962",50,938,6,0,0
"12963",55,228,9,1,0
"12964",60,178,9,2,0
"12965",65,178,9,2,0
"12966",70,28,9,3,0
"12967",5,1500,0,0,0
"12968",10,840,3,0,0
"12969",15,46,7,0,0
"12970",20,46,7,0,0
"12971",25,46,7,0,0
"12972",30,74,7,0,0
"12973",35,74,7,0,0
"12974",40,132,8,0,0
"12975",45,82,10,0,0
"12976",50,54,10,2,0
"12977",55,162,11,2,0
"12978",60,178,13,2,0
"12979",5,1500,0,0,1
"12980",10,1300,1,0,1
"12981",15,1474,1,0,1
"12982",20,1214,2,0,1
"12983",25,1214,2,0,1
"12984",30,1386,2,0,1
"12985",35,1166,3,0,1
"12986",40,968,5,0,1
"12987",45,1118,5,0,1
"12988",50,766,6,1,1
"12989",55,758,6,2,1
"12990",60,572,7,3,1
"12991",5,1500,0,0,1
"12992",10,1300,1,0,1
"12993",15,1400,1,0,1
"12994",20,1372,1,0,1
"12995",25,1372,2,0,1
"12996",30,1382,2,0,1
"12997",35,1367,3,0,1
"12998",40,1367,3,0,1
"12999",45,1429,3,0,1
"13000",50,1613,3,0,1
"13001",5,1500,0,0,0
"13002",10,680,7,0,0
"13003",15,120,10,0,0
"13004",20,98,10,1,0
"13005",25,98,10,1,0
"13006",30,88,10,5,0
"13007",35,113,11,7,0
"13008",40,63,11,8,0
"13009",45,101,11,10,0
"13010",50,317,11,10,0
"13011",5,1500,0,0,1
"13012",10,1240,1,0,1
"13013",15,1215,1,0,1
"13014",20,195,6,0,1
"13015",25,195,6,0,1
"13016",30,395,6,0,1
"13017",35,633,6,0,1
"13018",40,607,6,0,1
"13019",45,807,6,0,1
"13020",50,819,7,0,1
"13021",5,1500,0,0,0
"13022",10,1120,3,0,0
"13023",15,645,5,0,0
"13024",20,345,6,0,0
"13025",25,265,8,0,0
"13026",30,115,9,0,0
"13027",35,17,10,0,0
"13028",40,43,10,0,0
"13029",45,43,10,0,0
"13030",50,91,10,0,0
"13031",5,1500,0,0,0
"13032",10,960,4,0,0
"13033",15,320,7,0,0
"13034",20,122,9,0,0
"13035",25,299,10,0,0
"13036",30,39,12,0,0
"13037",35,55,13,0,0
"13038",40,55,13,2,0
"13039",45,259,13,2,0
"13040",50,133,14,2,0
"13041",55,333,14,2,0
"13042",60,197,15,3,0
"13043",65,171,16,3,0
"13044",70,241,17,3,0
"13045",75,41,18,5,0
"13046",80,297,18,5,0
"13047",85,275,19,5,0
"13048",90,245,20,5,0
"13049",95,277,20,6,0
"13050",100,199,20,6,0
"13051",105,-19,0,0,0
"13052",5,1500,0,0,1
"13053",10,1300,0,0,1
"13054",15,1080,1,0,1
"13055",20,1258,1,0,1
"13056",25,1221,1,0,1
"13057",30,1421,1,0,1
"13058",35,1405,1,0,1
"13059",40,1505,1,0,1
"13060",45,1701,1,0,1
"13061",50,1887,1,0,1
"13062",55,1547,2,0,1
"13063",60,1653,2,0,1
"13064",65,1819,2,0,1
"13065",70,1799,2,0,1
"13066",75,1629,2,0,1
"13067",80,1773,2,0,1
"13068",85,1645,2,0,1
"13069",90,1815,2,0,1
"13070",95,1733,2,0,1
"13071",100,1911,2,0,1
"13072",105,1929,2,0,1
"13073",5,1500,0,0,1
"13074",10,860,2,0,1
"13075",15,820,3,0,1
"13076",20,820,3,0,1
"13077",25,760,3,0,1
"13078",30,780,4,0,1
"13079",35,1020,4,0,1
"13080",40,1020,4,1,1
"13081",45,1256,4,1,1
"13082",50,1242,4,2,1
"13083",55,1242,5,2,1
"13084",60,1242,5,2,1
"13085",65,1456,5,2,1
"13086",70,1656,5,2,1
"13087",75,1656,5,2,1
"13088",80,1576,6,2,1
"13089",85,1576,6,2,1
"13090",90,1686,6,3,1
"13091",95,1776,6,3,1
"13092",100,1944,6,4,1
"13093",105,1944,6,4,1
"13094",110,1944,6,4,1
"13095",5,1500,0,0,1
"13096",10,1350,1,0,1
"13097",15,1550,1,0,1
"13098",20,1550,1,0,1
"13099",25,1910,1,0,1
"13100",30,2110,1,0,1
"13101",35,2070,1,0,1
"13102",40,1970,2,0,1
"13103",45,2134,2,0,1
"13104",50,1998,2,0,1
"13105",55,2198,2,0,1
"13106",60,2198,2,0,1
"13107",65,2384,2,0,1
"13108",70,2384,2,0,1
"13109",75,2584,2,0,1
"13110",80,2584,2,0,1
"13111",85,2784,2,0,1
"13112",90,2724,2,0,1
"13113",95,2834,2,0,1
"13114",100,2716,2,0,1
"13115",105,2916,2,0,1
"13116",110,2916,2,0,1
"13117",5,1500,0,0,1
"13118",10,1500,0,0,1
"13119",15,1700,0,0,1
"13120",20,1700,0,0,1
"13121",25,1700,0,0,1
"13122",30,1700,1,0,1
"13123",35,1482,2,0,1
"13124",40,1682,2,0,1
"13125",45,1516,3,0,1
"13126",50,1516,4,0,1
"13127",55,1516,4,0,1
"13128",60,1580,4,0,1
"13129",65,1880,4,0,1
"13130",70,1852,4,0,1
"13131",75,1652,5,0,1
"13132",80,1792,5,0,1
"13133",85,1674,5,0,1
"13134",90,1674,5,0,1
"13135",95,1746,5,0,1
"13136",100,1596,6,0,1
"13137",105,2196,6,0,1
"13138",110,1946,6,0,1
"13139",115,1646,6,0,1
"13140",120,1846,6,0,1
"13141",125,1546,6,0,1
"13142",130,1746,6,0,1
"13143",135,1896,6,0,1
"13144",140,1896,6,0,1
"13145",145,1946,6,0,1
"13146",150,2036,6,0,1
"13147",155,2036,6,0,1
"13148",160,1656,6,0,1
"13149",165,1926,6,0,1
"13150",5,1500,0,0,1
"13151",10,1300,1,0,1
"13152",15,1300,1,0,1
"13153",20,1080,2,0,1
"13154",25,1060,3,0,1
"13155",30,1060,3,0,1
"13156",35,1098,4,0,1
"13157",40,1098,4,0,1
"13158",45,1114,4,0,1
"13159",50,1114,4,0,1
"13160",55,724,5,1,1
"13161",60,510,5,2,1
"13162",65,180,6,4,1
"13163",70,208,6,4,1
"13164",75,208,6,4,1
"13165",80,268,6,4,1
"13166",85,486,6,5,1
"13167",90,336,6,6,1
"13168",95,664,6,6,1
"13169",100,514,6,7,1
"13170",105,314,6,7,1
"13171",110,464,6,8,1
"13172",115,964,6,8,1
"13173",120,714,6,10,1
"13174",125,1214,6,10,1
"13175",130,1114,6,11,1
"13176",135,1014,6,12,1
"13177",140,1114,6,13,1
"13178",145,1064,6,13,1
"13179",150,874,6,14,1
"13180",155,874,6,14,1
"13181",160,1454,6,14,1
"13182",165,1284,6,14,1
"13183",5,1500,0,0,1
"13184",10,1300,1,0,1
"13185",15,1500,1,0,1
"13186",20,1350,2,0,1
"13187",25,1544,2,0,1
"13188",30,1744,2,0,1
"13189",35,1697,2,0,1
"13190",40,1547,3,0,1
"13191",45,1747,3,0,1
"13192",50,1242,5,0,1
"13193",55,842,7,0,1
"13194",60,462,9,0,1
"13195",65,656,9,0,1
"13196",5,1500,0,0,0
"13197",10,900,4,0,0
"13198",15,20,8,0,0
"13199",20,220,8,0,0
"13200",25,26,9,0,0
"13201",30,26,9,0,0
"13202",35,73,9,0,0
"13203",40,73,9,0,0
"13204",45,73,9,0,0
"13205",50,48,11,1,0
"13206",55,48,11,1,0
"13207",60,48,11,1,0
"13208",65,54,11,3,0
"13209",5,1500,0,0,1
"13210",10,1500,1,0,1
"13211",15,1525,1,0,1
"13212",20,1725,1,0,1
"13213",25,1325,3,0,1
"13214",30,1525,3,0,1
"13215",35,1525,3,0,1
"13216",40,1625,3,0,1
"13217",45,1725,3,0,1
"13218",50,1665,3,0,1
"13219",55,1865,3,0,1
"13220",60,1765,3,0,1
"13221",65,1795,3,0,1
"13222",70,1995,3,0,1
"13223",75,1995,3,0,1
"13224",80,2115,3,0,1
"13225",85,2015,4,0,1
"13226",90,2115,4,0,1
"13227",95,2315,4,0,1
"13228",100,2515,4,0,1
"13229",105,2515,4,0,1
"13230",110,2515,4,0,1
"13231",115,2515,4,0,1
"13232",120,2715,4,0,1
"13233",125,2815,4,0,1
"13234",130,3015,4,0,1
"13235",135,3215,4,0,1
"13236",140,3215,4,0,1
"13237",145,3415,4,0,1
"13238",150,3515,4,0,1
"13239",5,1500,0,0,1
"13240",10,1500,0,0,1
"13241",15,1525,1,0,1
"13242",20,1375,2,0,1
"13243",25,1575,2,0,1
"13244",30,1575,2,0,1
"13245",35,1775,2,0,1
"13246",40,1775,2,0,1
"13247",45,1675,2,0,1
"13248",50,1935,2,0,1
"13249",55,1735,2,0,1
"13250",60,1735,2,0,1
"13251",65,1705,2,0,1
"13252",70,1905,2,0,1
"13253",75,1905,2,0,1
"13254",80,2185,2,0,1
"13255",85,2285,2,0,1
"13256",90,2285,2,0,1
"13257",95,2285,2,0,1
"13258",100,2085,2,0,1
"13259",105,2285,2,0,1
"13260",110,2485,2,0,1
"13261",115,2685,2,0,1
"13262",120,2685,2,0,1
"13263",125,2885,2,0,1
"13264",130,2885,2,0,1
"13265",135,2885,2,0,1
"13266",140,3085,2,0,1
"13267",145,2785,2,0,1
"13268",150,2785,2,0,1
"13269",5,1500,0,0,1
"13270",10,1500,0,0,1
"13271",15,1700,0,0,1
"13272",20,1700,0,0,1
"13273",25,1900,0,0,1
"13274",30,1860,0,0,1
"13275",35,2028,1,0,1
"13276",40,2028,1,0,1
"13277",45,2214,1,0,1
"13278",50,2214,1,0,1
"13279",55,2414,1,0,1
"13280",60,2298,1,0,1
"13281",65,2223,1,0,1
"13282",70,2193,1,0,1
"13283",75,2187,1,0,1
"13284",80,2073,1,0,1
"13285",85,2273,1,0,1
"13286",90,2003,1,0,1
"13287",95,1933,1,0,1
"13288",5,1500,0,0,0
"13289",10,1350,1,0,0
"13290",15,1550,1,0,0
"13291",20,1550,1,0,0
"13292",25,1450,2,0,0
"13293",30,1290,3,0,0
"13294",35,1272,4,0,0
"13295",40,652,7,0,0
"13296",45,106,10,0,0
"13297",50,26,12,0,0
"13298",55,66,13,2,0
"13299",60,82,13,4,0
"13300",65,207,13,7,0
"13301",70,177,15,9,0
"13302",75,193,16,10,0
"13303",80,307,16,10,0
"13304",85,307,16,10,0
"13305",90,677,17,10,0
"13306",95,27,20,10,0
"13307",5,1500,0,0,0
"13308",10,1500,0,0,0
"13309",15,1482,0,0,0
"13310",20,1482,0,0,0
"13311",25,1482,0,0,0
"13312",30,1294,1,0,0
"13313",35,1444,1,0,0
"13314",40,1444,1,0,0
"13315",45,1494,1,0,0
"13316",50,1376,1,0,0
"13317",55,1376,1,0,0
"13318",60,1576,1,0,0
"13319",65,1560,1,0,0
"13320",70,1560,1,0,0
"13321",75,1560,1,0,0
"13322",80,1560,1,0,0
"13323",85,1642,1,0,0
"13324",90,1052,1,0,0
"13325",95,1052,1,0,0
"13326",100,1052,1,0,0
"13327",105,1052,1,0,0
"13328",110,884,2,0,0
"13329",115,634,2,0,0
"13330",120,704,2,0,0
"13331",125,179,2,0,0
"13332",5,1500,0,0,1
"13333",10,700,5,0,1
"13334",15,238,8,0,1
"13335",20,138,8,1,1
"13336",25,138,8,1,1
"13337",30,176,8,2,1
"13338",35,166,9,4,1
"13339",40,166,10,5,1
"13340",45,156,11,6,1
"13341",50,74,11,8,1
"13342",55,174,12,10,1
"13343",60,54,13,10,1
"13344",65,170,13,11,1
"13345",70,70,13,13,1
"13346",75,170,13,14,1
"13347",80,70,13,16,1
"13348",85,88,13,16,1
"13349",90,188,15,18,1
"13350",95,138,15,19,1
"13351",100,88,15,20,1
"13352",105,88,15,20,1
"13353",110,106,15,23,1
"13354",115,226,16,24,1
"13355",120,206,16,27,1
"13356",125,1131,16,27,1
"13357",5,1500,0,0,1
"13358",10,1350,1,0,1
"13359",15,1350,1,0,1
"13360",20,1400,2,0,1
"13361",25,1470,2,0,1
"13362",30,1434,2,0,1
"13363",35,1434,2,0,1
"13364",40,1534,2,0,1
"13365",45,1686,2,0,1
"13366",50,1686,2,0,1
"13367",55,1686,2,0,1
"13368",60,1956,2,0,1
"13369",65,1968,2,0,1
