"","X5","X1500","X0","X0.1","X1"
"15282",165,764,7,0,0
"15283",170,964,7,0,0
"15284",175,964,7,0,0
"15285",180,1164,7,0,0
"15286",185,1168,7,0,0
"15287",5,1500,0,0,0
"15288",10,1500,0,0,0
"15289",15,1476,1,0,0
"15290",20,1276,2,0,0
"15291",25,1292,2,0,0
"15292",30,1052,3,0,0
"15293",35,1052,3,0,0
"15294",40,1258,3,0,0
"15295",45,894,5,0,0
"15296",50,1094,5,0,0
"15297",55,1200,5,0,0
"15298",60,1216,5,0,0
"15299",65,1606,5,0,0
"15300",70,1642,5,0,0
"15301",75,1834,5,0,0
"15302",80,2018,5,0,0
"15303",85,2038,6,0,0
"15304",90,2038,6,0,0
"15305",95,2202,6,0,0
"15306",100,2102,6,0,0
"15307",105,2292,6,0,0
"15308",110,2510,6,0,0
"15309",115,2546,6,0,0
"15310",120,2574,6,0,0
"15311",125,2574,6,0,0
"15312",130,2602,6,0,0
"15313",135,2638,6,0,0
"15314",140,2670,6,0,0
"15315",145,2858,6,0,0
"15316",150,2916,6,0,0
"15317",155,3116,6,0,0
"15318",5,1500,0,0,1
"15319",10,1640,1,0,1
"15320",15,1504,2,0,1
"15321",20,1704,2,0,1
"15322",25,1688,2,0,1
"15323",30,1448,3,0,1
"15324",35,1548,4,0,1
"15325",40,1542,4,0,1
"15326",45,1706,4,0,1
"15327",50,1806,5,0,1
"15328",55,1800,5,0,1
"15329",60,1984,5,0,1
"15330",65,2074,6,0,1
"15331",70,2038,6,0,1
"15332",75,2146,6,0,1
"15333",80,2362,6,0,1
"15334",85,2362,6,0,1
"15335",90,2562,6,0,1
"15336",95,2498,6,0,1
"15337",100,2498,6,0,1
"15338",105,2508,6,0,1
"15339",110,2630,7,0,1
"15340",115,2594,7,0,1
"15341",120,2766,7,0,1
"15342",125,2766,7,0,1
"15343",130,2938,7,0,1
"15344",135,2902,7,0,1
"15345",140,2870,7,0,1
"15346",145,3082,7,0,1
"15347",150,3024,7,0,1
"15348",155,3224,7,0,1
"15349",5,1500,0,0,1
"15350",10,1320,1,0,1
"15351",15,1320,1,0,1
"15352",20,980,2,0,1
"15353",25,980,3,0,1
"15354",30,980,3,0,1
"15355",35,960,4,0,1
"15356",40,940,5,0,1
"15357",45,994,5,0,1
"15358",50,984,5,0,1
"15359",55,1026,5,0,1
"15360",60,846,6,0,1
"15361",65,1078,6,0,1
"15362",70,1068,6,0,1
"15363",75,1256,6,0,1
"15364",80,1256,6,0,1
"15365",85,1292,6,0,1
"15366",90,1424,6,0,1
"15367",95,1656,6,0,1
"15368",100,1674,6,0,1
"15369",105,1910,6,0,1
"15370",110,1946,6,0,1
"15371",115,1946,6,0,1
"15372",120,1976,6,0,1
"15373",125,1976,6,0,1
"15374",130,1966,6,0,1
"15375",135,2194,6,0,1
"15376",140,2414,6,0,1
"15377",145,2402,6,0,1
"15378",150,2402,6,0,1
"15379",155,2438,6,0,1
"15380",160,2566,6,0,1
"15381",165,2766,6,0,1
"15382",170,2830,6,0,1
"15383",5,1500,0,0,0
"15384",10,1160,1,0,0
"15385",15,1160,1,0,0
"15386",20,1160,1,0,0
"15387",25,920,3,0,0
"15388",30,920,3,0,0
"15389",35,1120,3,0,0
"15390",40,1000,4,0,0
"15391",45,1086,5,0,0
"15392",50,1096,5,0,0
"15393",55,1254,5,0,0
"15394",60,1254,5,0,0
"15395",65,1422,5,0,0
"15396",70,1432,5,0,0
"15397",75,1644,5,0,0
"15398",80,1744,6,0,0
"15399",85,1708,6,0,0
"15400",90,1816,7,0,0
"15401",95,1784,7,0,0
"15402",100,1966,7,0,0
"15403",105,1930,7,0,0
"15404",110,1894,7,0,0
"15405",115,1894,7,0,0
"15406",120,1864,7,0,0
"15407",125,1764,7,0,0
"15408",130,1974,7,0,0
"15409",135,1946,7,0,0
"15410",140,1926,7,0,0
"15411",145,2138,7,0,0
"15412",150,2138,7,0,0
"15413",155,2102,7,0,0
"15414",160,2274,7,0,0
"15415",165,2474,7,0,0
"15416",170,2410,7,0,0
"15417",5,1500,0,0,0
"15418",10,700,4,0,0
"15419",15,120,6,0,0
"15420",20,334,6,0,0
"15421",25,0,9,0,0
"15422",30,0,9,0,0
"15423",35,14,9,0,0
"15424",40,238,9,0,0
"15425",45,72,10,0,0
"15426",50,76,10,0,0
"15427",55,76,10,0,0
"15428",60,76,10,0,0
"15429",65,76,10,0,0
"15430",70,70,11,0,0
"15431",75,70,11,0,0
"15432",5,1500,0,0,1
"15433",10,1380,1,0,1
"15434",15,1380,2,0,1
"15435",20,1366,2,0,1
"15436",25,1480,3,0,1
"15437",30,1340,4,0,1
"15438",35,1526,4,0,1
"15439",40,1502,4,0,1
"15440",45,1708,4,0,1
"15441",50,1844,5,0,1
"15442",55,1944,5,0,1
"15443",60,2144,5,0,1
"15444",65,2144,5,0,1
"15445",70,2150,5,0,1
"15446",75,2150,5,0,1
"15447",5,1500,0,0,1
"15448",10,1300,1,0,1
"15449",15,1325,1,0,1
"15450",20,1125,2,0,1
"15451",25,1125,2,0,1
"15452",30,1325,2,0,1
"15453",35,1375,2,0,1
"15454",40,1563,2,0,1
"15455",45,1405,4,0,1
"15456",50,1255,5,0,1
"15457",55,1639,5,0,1
"15458",60,1839,5,0,1
"15459",65,1923,5,0,1
"15460",70,1983,5,0,1
"15461",75,1971,6,0,1
"15462",80,2155,6,0,1
"15463",85,2155,6,0,1
"15464",90,2155,6,0,1
"15465",95,2155,6,0,1
"15466",100,2537,6,0,1
"15467",105,2725,6,0,1
"15468",110,2725,6,0,1
"15469",115,2913,6,0,1
"15470",120,3309,6,0,1
"15471",125,3309,6,0,1
"15472",130,3309,6,0,1
"15473",135,3531,6,0,1
"15474",140,3931,6,0,1
"15475",145,3931,6,0,1
"15476",150,3931,6,0,1
"15477",155,4131,6,0,1
"15478",160,4131,6,0,1
"15479",165,4241,6,0,1
"15480",170,4541,6,0,1
"15481",5,1500,0,0,0
"15482",10,1260,2,0,0
"15483",15,1435,2,0,0
"15484",20,1635,2,0,0
"15485",25,1535,2,0,0
"15486",30,1315,6,0,0
"15487",35,1465,6,0,0
"15488",40,1477,6,0,0
"15489",45,1625,7,0,0
"15490",50,1825,7,0,0
"15491",55,1641,7,0,0
"15492",60,1841,7,0,0
"15493",65,1757,7,0,0
"15494",70,1797,7,0,0
"15495",75,1909,7,0,0
"15496",80,1925,7,0,0
"15497",85,2125,7,0,0
"15498",90,2125,7,0,0
"15499",95,2325,7,0,0
"15500",100,2343,7,0,0
"15501",105,2355,7,0,0
"15502",110,2355,7,0,0
"15503",115,2367,7,0,0
"15504",120,2371,7,0,0
"15505",125,2571,7,0,0
"15506",130,2571,7,0,0
"15507",135,2749,7,0,0
"15508",140,2549,7,0,0
"15509",145,2749,7,0,0
"15510",150,2749,7,0,0
"15511",155,2749,7,0,0
"15512",160,2749,7,0,0
"15513",165,2839,7,0,0
"15514",170,2539,7,0,0
"15515",5,1500,0,0,0
"15516",10,740,4,0,0
"15517",15,494,5,0,0
"15518",20,56,7,0,0
"15519",25,56,7,0,0
"15520",30,106,8,0,0
"15521",35,30,10,0,0
"15522",40,30,10,0,0
"15523",45,148,11,0,0
"15524",50,148,11,0,0
"15525",55,128,12,0,0
"15526",60,128,12,0,0
"15527",65,2,13,0,0
"15528",5,1500,0,0,1
"15529",10,1380,1,0,1
"15530",15,1466,1,0,1
"15531",20,1444,1,0,1
"15532",25,1644,1,0,1
"15533",30,1844,1,0,1
"15534",35,1820,1,0,1
"15535",40,1960,2,0,1
"15536",45,1942,2,0,1
"15537",50,2042,3,0,1
"15538",55,2042,3,0,1
"15539",60,2042,3,0,1
"15540",65,1988,3,0,1
"15541",5,1500,0,0,1
"15542",10,1500,0,0,1
"15543",15,1700,0,0,1
"15544",20,1742,1,0,1
"15545",25,1742,1,0,1
"15546",30,1742,1,0,1
"15547",35,1542,2,0,1
"15548",40,1542,3,0,1
"15549",45,1542,4,0,1
"15550",50,942,7,0,1
"15551",55,382,10,0,1
"15552",60,236,12,0,1
"15553",65,278,12,0,1
"15554",70,114,14,0,1
"15555",75,184,14,0,1
"15556",80,174,14,0,1
"15557",85,24,16,0,1
"15558",90,24,16,0,1
"15559",95,118,17,0,1
"15560",100,456,17,0,1
"15561",105,426,18,0,1
"15562",110,286,19,0,1
"15563",115,292,20,0,1
"15564",120,366,21,0,1
"15565",125,428,21,0,1
"15566",130,670,21,0,1
"15567",135,760,22,0,1
"15568",140,816,22,0,1
"15569",145,1224,22,0,1
"15570",150,1096,22,0,1
"15571",155,1272,22,0,1
"15572",160,1612,22,0,1
"15573",165,1612,22,0,1
"15574",170,1874,22,0,1
"15575",175,2164,22,0,1
"15576",180,1858,23,0,1
"15577",185,2034,23,0,1
"15578",190,2286,23,0,1
"15579",195,2480,23,0,1
"15580",200,2480,23,0,1
"15581",205,2804,23,0,1
"15582",210,2866,23,0,1
"15583",215,3132,23,0,1
"15584",220,3164,23,0,1
"15585",225,3426,23,0,1
"15586",230,3692,23,0,1
"15587",235,4136,23,0,1
"15588",240,4172,23,0,1
"15589",245,4230,23,0,1
"15590",250,4498,23,0,1
"15591",255,4560,23,0,1
"15592",260,4566,23,0,1
"15593",265,4678,23,0,1
"15594",270,4768,23,0,1
"15595",275,5008,23,0,1
"15596",280,5228,23,0,1
"15597",285,5352,23,0,1
"15598",290,5534,23,0,1
"15599",295,5944,23,0,1
"15600",300,6040,23,0,1
"15601",305,6248,23,0,1
"15602",310,6436,23,0,1
"15603",315,6538,23,0,1
"15604",320,6852,23,0,1
"15605",325,7062,23,0,1
"15606",5,1500,0,0,0
"15607",10,1240,2,0,0
"15608",15,1180,3,0,0
"15609",20,1288,3,0,0
"15610",25,1288,3,0,0
"15611",30,1288,3,0,0
"15612",35,1288,3,0,0
"15613",40,1288,5,0,0
"15614",45,1088,5,0,0
"15615",50,1288,5,0,0
"15616",55,1088,5,0,0
"15617",60,1074,5,0,0
"15618",65,1232,5,0,0
"15619",70,1406,5,0,0
"15620",75,1336,5,0,0
"15621",80,1546,5,0,0
"15622",85,1476,5,0,0
"15623",90,1476,5,0,0
"15624",95,1422,5,0,0
"15625",100,1284,5,0,0
"15626",105,1294,5,0,0
"15627",110,1234,5,0,0
"15628",115,1228,5,0,0
"15629",120,1154,5,0,0
"15630",125,1092,5,0,0
"15631",130,1250,5,0,0
"15632",135,900,5,0,0
"15633",140,1044,5,0,0
"15634",145,1036,5,0,0
"15635",150,964,5,0,0
"15636",155,988,5,0,0
"15637",160,748,5,0,0
"15638",165,648,5,0,0
"15639",170,586,5,0,0
"15640",175,696,5,0,0
"15641",180,852,5,0,0
"15642",185,676,5,0,0
"15643",190,824,5,0,0
"15644",195,630,5,0,0
"15645",200,530,5,0,0
"15646",205,406,5,0,0
"15647",210,544,5,0,0
"15648",215,678,5,0,0
"15649",220,646,5,0,0
"15650",225,584,5,0,0
"15651",230,518,5,0,0
"15652",235,474,5,0,0
"15653",240,438,5,0,0
"15654",245,580,5,0,0
"15655",250,512,5,0,0
"15656",255,450,5,0,0
"15657",260,644,5,0,0
"15658",265,532,5,0,0
"15659",270,742,5,0,0
"15660",275,602,5,0,0
"15661",280,782,5,0,0
"15662",285,858,5,0,0
"15663",290,676,5,0,0
"15664",295,666,5,0,0
"15665",300,570,5,0,0
"15666",305,362,5,0,0
"15667",310,474,5,0,0
"15668",315,372,5,0,0
"15669",320,258,5,0,0
"15670",325,48,5,0,0
"15671",5,1500,0,0,1
"15672",10,1090,1,0,1
"15673",15,1124,2,0,1
"15674",20,664,4,0,1
"15675",25,684,5,0,1
"15676",30,884,5,0,1
"15677",35,868,5,0,1
"15678",40,914,5,0,1
"15679",45,1300,5,0,1
"15680",50,1080,6,0,1
"15681",55,1264,6,0,1
"15682",60,1304,6,0,1
"15683",65,1490,6,0,1
"15684",70,1722,6,0,1
"15685",75,1734,6,0,1
"15686",80,1734,6,0,1
"15687",85,1986,6,0,1
"15688",90,2022,6,0,1
"15689",95,1922,6,0,1
"15690",100,2142,6,0,1
"15691",105,2142,6,0,1
"15692",110,2132,6,0,1
"15693",115,2132,6,0,1
"15694",120,2168,6,0,1
"15695",125,2396,6,0,1
"15696",130,2396,6,0,1
"15697",135,2596,6,0,1
"15698",140,2632,6,0,1
"15699",145,2822,6,0,1
"15700",150,3050,6,0,1
"15701",155,3056,6,0,1
"15702",5,1500,0,0,0
"15703",10,1370,1,0,0
"15704",15,1156,3,0,0
"15705",20,1256,4,0,0
"15706",25,1156,5,0,0
"15707",30,996,6,0,0
"15708",35,1012,6,0,0
"15709",40,966,6,0,0
"15710",45,1180,6,0,0
"15711",50,1180,6,0,0
"15712",55,1396,6,0,0
"15713",60,1356,6,0,0
"15714",65,1370,6,0,0
"15715",70,1538,6,0,0
"15716",75,1406,7,0,0
"15717",80,1606,7,0,0
"15718",85,1554,7,0,0
"15719",90,1618,7,0,0
"15720",95,1718,7,0,0
"15721",100,1598,7,0,0
"15722",105,1798,7,0,0
"15723",110,1708,7,0,0
"15724",115,1908,7,0,0
"15725",120,1872,7,0,0
"15726",125,2044,7,0,0
"15727",130,2244,7,0,0
"15728",135,2244,7,0,0
"15729",140,2308,7,0,0
"15730",145,2518,7,0,0
"15731",150,2490,7,0,0
"15732",155,2484,7,0,0
"15733",5,1500,0,0,0
"15734",10,880,2,0,0
"15735",15,1080,2,0,0
"15736",20,440,5,0,0
"15737",25,560,5,0,0
"15738",30,620,6,0,0
"15739",35,240,8,0,0
"15740",40,268,8,0,0
"15741",45,488,8,0,0
"15742",50,478,8,0,0
"15743",55,418,9,0,0
"15744",60,338,10,0,0
"15745",65,382,10,0,0
"15746",70,382,10,0,0
"15747",75,382,10,0,0
"15748",80,606,10,0,0
"15749",85,846,10,0,0
"15750",90,1048,10,0,0
"15751",95,828,11,0,0
"15752",100,768,11,0,0
"15753",105,808,11,0,0
"15754",110,908,11,0,0
"15755",115,1152,11,0,0
"15756",120,1380,11,0,0
"15757",125,1408,11,0,0
"15758",130,1642,11,0,0
"15759",135,1826,11,0,0
"15760",140,1826,11,0,0
"15761",145,2050,11,0,0
"15762",150,2050,11,0,0
"15763",155,2278,11,0,0
"15764",160,2498,11,0,0
"15765",165,2574,11,0,0
"15766",170,2770,11,0,0
"15767",175,2850,11,0,0
"15768",5,1500,0,0,1
"15769",10,1500,0,0,1
"15770",15,1540,2,0,1
"15771",20,1540,2,0,1
"15772",25,1400,3,0,1
"15773",30,1340,4,0,1
"15774",35,1400,5,0,1
"15775",40,1372,5,0,1
"15776",45,1552,5,0,1
"15777",50,1562,5,0,1
"15778",55,1762,5,0,1
"15779",60,1862,5,0,1
"15780",65,2018,5,0,1
"15781",70,2018,5,0,1
"15782",75,2218,5,0,1
"15783",80,2094,6,0,1
"15784",85,2254,6,0,1
"15785",90,2452,6,0,1
"15786",95,2452,6,0,1
"15787",100,2612,6,0,1
"15788",105,2572,6,0,1
"15789",110,2572,6,0,1
"15790",115,2728,6,0,1
"15791",120,2700,6,0,1
"15792",125,2872,6,0,1
"15793",130,2838,6,0,1
"15794",135,3054,6,0,1
"15795",140,3254,6,0,1
"15796",145,3230,6,0,1
"15797",150,3430,6,0,1
"15798",155,3402,6,0,1
"15799",160,3382,6,0,1
"15800",165,3306,6,0,1
"15801",170,3510,6,0,1
"15802",175,3630,6,0,1
"15803",5,1500,0,0,1
"15804",10,900,3,0,1
"15805",15,700,4,0,1
"15806",20,900,4,0,1
"15807",25,894,4,0,1
"15808",30,1284,4,0,1
"15809",35,1484,4,0,1
"15810",40,1484,4,0,1
"15811",45,1684,4,0,1
"15812",50,1684,4,0,1
"15813",55,1884,4,0,1
"15814",60,2272,4,0,1
"15815",65,2472,4,0,1
"15816",70,2472,4,0,1
"15817",75,2662,4,0,1
"15818",80,2662,4,0,1
"15819",85,2836,4,0,1
"15820",90,3028,4,0,1
"15821",95,3018,4,0,1
"15822",100,3218,4,0,1
"15823",105,3408,4,0,1
"15824",110,3408,4,0,1
"15825",115,3592,4,0,1
"15826",120,3680,4,0,1
"15827",5,1500,0,0,0
"15828",10,1360,1,0,0
"15829",15,1320,3,0,0
"15830",20,1320,3,0,0
"15831",25,1426,3,0,0
"15832",30,1236,3,0,0
"15833",35,1236,3,0,0
"15834",40,1236,3,0,0
"15835",45,1236,4,0,0
"15836",50,1216,5,0,0
"15837",55,1156,6,0,0
"15838",60,968,6,0,0
"15839",65,1008,7,0,0
"15840",70,1008,7,0,0
"15841",75,1218,7,0,0
"15842",80,1218,7,0,0
"15843",85,1244,7,0,0
"15844",90,1452,7,0,0
"15845",95,1462,7,0,0
"15846",100,1262,7,0,0
"15847",105,1272,7,0,0
"15848",110,1272,7,0,0
"15849",115,1288,7,0,0
"15850",120,1500,7,0,0
"15851",5,1500,0,0,0
"15852",10,1080,2,0,0
"15853",15,1280,2,0,0
"15854",20,1040,3,0,0
"15855",25,860,4,0,0
"15856",30,1060,4,0,0
"15857",35,1080,4,0,0
"15858",40,1270,4,0,0
"15859",45,1270,4,0,0
"15860",50,1108,5,0,0
"15861",55,1192,5,0,0
"15862",60,972,6,0,0
"15863",65,1158,6,0,0
"15864",70,1186,6,0,0
"15865",75,1176,6,0,0
"15866",80,1176,6,0,0
"15867",85,1404,6,0,0
"15868",90,1620,6,0,0
"15869",95,1620,6,0,0
"15870",100,1656,6,0,0
"15871",105,2038,6,0,0
"15872",110,2106,6,0,0
"15873",115,2106,6,0,0
"15874",120,2138,6,0,0
"15875",125,2330,6,0,0
"15876",130,2358,6,0,0
"15877",135,2532,6,0,0
"15878",140,2724,6,0,0
"15879",145,2744,6,0,0
"15880",150,2744,6,0,0
"15881",155,2802,6,0,0
"15882",160,3026,6,0,0
"15883",165,3026,6,0,0
"15884",5,1500,0,0,1
"15885",10,1500,0,0,1
"15886",15,1580,1,0,1
"15887",20,1580,1,0,1
"15888",25,1720,2,0,1
"15889",30,1860,3,0,1
"15890",35,1740,4,0,1
"15891",40,1950,4,0,1
"15892",45,2150,4,0,1
"15893",50,2192,5,0,1
"15894",55,2208,5,0,1
"15895",60,2268,6,0,1
"15896",65,2182,7,0,1
"15897",70,2354,7,0,1
"15898",75,2364,7,0,1
"15899",80,2364,7,0,1
"15900",85,2536,7,0,1
"15901",90,2520,7,0,1
"15902",95,2520,7,0,1
"15903",100,2684,7,0,1
"15904",105,2902,7,0,1
"15905",110,2834,7,0,1
"15906",115,3034,7,0,1
"15907",120,3202,7,0,1
"15908",125,3210,7,0,1
"15909",130,3382,7,0,1
"15910",135,3408,7,0,1
"15911",140,3516,7,0,1
"15912",145,3496,7,0,1
"15913",150,3696,7,0,1
"15914",155,3638,7,0,1
"15915",160,3814,7,0,1
"15916",165,3714,7,0,1
"15917",5,1500,0,0,1
"15918",10,1350,1,0,1
"15919",15,1350,1,0,1
"15920",20,1550,1,0,1
"15921",25,1550,1,0,1
"15922",30,1750,1,0,1
"15923",35,1950,1,0,1
"15924",40,1950,1,0,1
"15925",45,2150,1,0,1
"15926",50,2150,1,0,1
"15927",55,2150,1,0,1
"15928",60,2184,2,0,1
"15929",65,2376,2,0,1
"15930",70,2376,2,0,1
"15931",75,2376,2,0,1
"15932",80,2376,2,0,1
"15933",85,2566,2,0,1
"15934",90,2566,2,0,1
"15935",95,2566,2,0,1
"15936",100,2826,2,0,1
"15937",105,2814,2,0,1
"15938",110,3010,2,0,1
"15939",115,3202,2,0,1
"15940",120,3202,2,0,1
"15941",125,3390,2,0,1
"15942",130,3390,2,0,1
"15943",135,3578,2,0,1
"15944",5,1500,0,0,0
"15945",10,1280,2,0,0
"15946",15,1480,2,0,0
"15947",20,1420,3,0,0
"15948",25,1620,3,0,0
"15949",30,1660,4,0,0
"15950",35,1860,4,0,0
"15951",40,1760,5,0,0
"15952",45,1620,6,0,0
"15953",50,1620,6,0,0
"15954",55,1820,6,0,0
"15955",60,2036,6,0,0
"15956",65,2044,6,0,0
"15957",70,2044,6,0,0
"15958",75,2044,6,0,0
"15959",80,2144,6,0,0
"15960",85,2154,6,0,0
"15961",90,2354,6,0,0
"15962",95,2354,6,0,0
"15963",100,2494,6,0,0
"15964",105,2506,6,0,0
"15965",110,2510,6,0,0
"15966",115,2718,6,0,0
"15967",120,2718,6,0,0
"15968",125,2930,6,0,0
"15969",130,2930,6,0,0
"15970",135,3142,6,0,0
"15971",5,1500,0,0,1
"15972",10,1500,0,0,1
"15973",15,1700,0,0,1
"15974",20,1260,2,0,1
"15975",25,1452,2,0,1
"15976",30,1232,3,0,1
"15977",35,1258,3,0,1
"15978",40,1458,3,0,1
"15979",45,1490,4,0,1
"15980",50,1270,5,0,1
"15981",55,1470,5,0,1
"15982",60,1570,5,0,1
"15983",65,1570,5,0,1
"15984",70,1596,6,0,1
"15985",75,1596,6,0,1
"15986",80,1614,6,0,1
"15987",85,1836,6,0,1
"15988",90,1862,6,0,1
"15989",95,1956,6,0,1
"15990",100,1956,6,0,1
"15991",105,1988,6,0,1
"15992",110,1980,6,0,1
"15993",115,2012,6,0,1
"15994",120,2012,6,0,1
"15995",125,2202,6,0,1
"15996",130,2238,6,0,1
"15997",135,2432,6,0,1
"15998",140,2460,6,0,1
"15999",145,2500,6,0,1
"16000",150,2500,6,0,1
"16001",155,2732,6,0,1
"16002",160,2724,6,0,1
"16003",165,2924,6,0,1
"16004",170,2924,6,0,1
"16005",175,3360,6,0,1
"16006",180,3360,6,0,1
"16007",5,1500,0,0,0
"16008",10,1240,2,0,0
"16009",15,1300,3,0,0
"16010",20,1300,3,0,0
"16011",25,1508,3,0,0
"16012",30,1508,3,0,0
"16013",35,1582,4,0,0
"16014",40,1722,5,0,0
"16015",45,1710,5,0,0
"16016",50,1810,5,0,0
"16017",55,1750,6,0,0
"16018",60,1750,6,0,0
"16019",65,1750,6,0,0
"16020",70,1744,6,0,0
"16021",75,1944,6,0,0
"16022",80,1926,6,0,0
"16023",85,1904,6,0,0
"16024",90,2078,6,0,0
"16025",95,2084,6,0,0
"16026",100,2184,6,0,0
"16027",105,2152,6,0,0
"16028",110,2160,6,0,0
"16029",115,2128,6,0,0
"16030",120,2128,6,0,0
"16031",125,2238,6,0,0
"16032",130,2402,6,0,0
"16033",135,2408,6,0,0
"16034",140,2580,6,0,0
"16035",145,2540,6,0,0
"16036",150,2740,6,0,0
"16037",155,2708,6,0,0
"16038",160,2916,6,0,0
"16039",165,2916,6,0,0
"16040",170,3016,7,0,0
"16041",175,2980,7,0,0
"16042",180,3180,7,0,0
"16043",5,1500,0,0,0
"16044",10,1186,2,0,0
"16045",15,317,6,0,0
"16046",20,105,7,0,0
"16047",25,105,8,0,0
"16048",30,368,8,0,0
"16049",35,376,8,0,0
"16050",40,398,8,0,0
"16051",45,168,11,0,0
"16052",50,182,11,0,0
"16053",55,202,11,0,0
"16054",60,26,12,0,0
"16055",65,64,13,0,0
"16056",5,1500,0,0,1
"16057",10,1400,1,0,1
"16058",15,1300,1,0,1
"16059",20,1492,1,0,1
"16060",25,1532,3,0,1
"16061",30,1329,4,0,1
"16062",35,1521,4,0,1
"16063",40,1699,4,0,1
"16064",45,1699,4,0,1
"16065",50,1885,4,0,1
"16066",55,2065,4,0,1
"16067",60,2243,4,0,1
"16068",65,2205,4,0,1
"16069",5,1500,0,0,0
"16070",10,1500,0,0,0
"16071",15,1500,0,0,0
"16072",20,1500,0,0,0
"16073",25,1700,0,0,0
"16074",30,1890,0,0,0
"16075",35,1772,1,0,0
"16076",40,1964,1,0,0
"16077",45,1964,1,0,0
"16078",50,2006,2,0,0
"16079",55,2006,2,0,0
"16080",60,2006,2,0,0
"16081",65,1996,2,0,0
"16082",70,2080,2,0,0
"16083",75,2080,2,0,0
"16084",80,2270,2,0,0
"16085",85,2270,2,0,0
"16086",90,2458,2,0,0
"16087",95,2546,2,0,0
"16088",100,2536,2,0,0
"16089",105,2536,2,0,0
"16090",110,2536,2,0,0
"16091",115,2624,2,0,0
"16092",120,2624,2,0,0
"16093",125,2806,2,0,0
"16094",130,2796,2,0,0
"16095",135,2866,2,0,0
"16096",140,3058,2,0,0
"16097",145,3036,2,0,0
"16098",150,3036,2,0,0
"16099",155,3216,2,0,0
"16100",160,3116,2,0,0
"16101",5,1500,0,0,1
"16102",10,1440,1,0,1
"16103",15,1420,3,0,1
"16104",20,1420,3,0,1
"16105",25,1480,4,0,1
"16106",30,1630,5,0,1
"16107",35,1598,5,0,1
"16108",40,1806,5,0,1
"16109",45,1866,6,0,1
"16110",50,1874,6,0,1
"16111",55,2074,6,0,1
"16112",60,2074,6,0,1
"16113",65,2284,6,0,1
"16114",70,2300,6,0,1
"16115",75,2500,6,0,1
"16116",80,2410,7,0,1
"16117",85,2610,7,0,1
"16118",90,2622,7,0,1
"16119",95,2834,7,0,1
"16120",100,2844,7,0,1
"16121",105,3044,7,0,1
"16122",110,3044,7,0,1
"16123",115,3256,7,0,1
"16124",120,3356,7,0,1
"16125",125,3574,7,0,1
"16126",130,3784,7,0,1
"16127",135,3714,7,0,1
"16128",140,3722,7,0,1
"16129",145,3744,7,0,1
"16130",150,3944,7,0,1
"16131",155,3964,7,0,1
"16132",160,4164,7,0,1
"16133",5,1500,0,0,0
"16134",10,1040,2,0,0
"16135",15,974,3,0,0
"16136",20,634,5,0,0
"16137",25,834,5,0,0
"16138",30,74,8,0,0
"16139",35,274,8,0,0
"16140",40,118,9,0,0
"16141",45,118,9,0,0
"16142",50,154,9,0,0
"16143",55,202,9,0,0
"16144",60,238,9,0,0
"16145",65,430,9,0,0
"16146",70,286,10,0,0
"16147",75,508,10,0,0
"16148",80,508,10,0,0
"16149",85,482,10,0,0
"16150",90,718,10,0,0
"16151",95,746,10,0,0
"16152",100,982,10,0,0
"16153",105,926,10,0,0
"16154",110,1104,10,0,0
"16155",115,1104,10,0,0
"16156",120,1344,10,0,0
"16157",125,1244,10,0,0
"16158",130,1276,10,0,0
"16159",135,1464,10,0,0
"16160",140,1532,10,0,0
"16161",145,1544,10,0,0
"16162",150,1808,10,0,0
"16163",155,1784,10,0,0
"16164",160,1972,10,0,0
"16165",165,2204,10,0,0
"16166",170,2222,10,0,0
"16167",175,2458,10,0,0
"16168",180,2498,10,0,0
"16169",185,2594,10,0,0
"16170",190,2606,10,0,0
"16171",5,1500,0,0,1
"16172",10,1400,1,0,1
"16173",15,1406,1,0,1
"16174",20,1406,1,0,1
"16175",25,1546,2,0,1
"16176",30,1446,2,0,1
"16177",35,1346,5,0,1
"16178",40,1502,5,0,1
"16179",45,1502,5,0,1
"16180",50,1406,7,0,1
"16181",55,1558,7,0,1
"16182",60,1522,7,0,1
"16183",65,1730,7,0,1
"16184",70,1594,7,0,1
"16185",75,1772,7,0,1
"16186",80,1972,7,0,1
"16187",85,1898,7,0,1
"16188",90,2062,7,0,1
"16189",95,2234,7,0,1
"16190",100,2398,7,0,1
"16191",105,2554,7,0,1
"16192",110,2576,7,0,1
"16193",115,2576,7,0,1
"16194",120,2536,7,0,1
"16195",125,2536,7,0,1
"16196",130,2504,7,0,1
"16197",135,2516,7,0,1
"16198",140,2348,7,0,1
"16199",145,2536,7,0,1
"16200",150,2672,7,0,1
"16201",155,2596,7,0,1
"16202",160,2608,7,0,1
"16203",165,2576,7,0,1
"16204",170,2558,7,0,1
"16205",175,2722,7,0,1
"16206",180,2882,7,0,1
"16207",185,2786,7,0,1
"16208",190,2974,7,0,1
"16209",5,1500,0,0,1
"16210",10,1300,1,0,1
"16211",15,1100,2,0,1
"16212",20,1100,3,0,1
"16213",25,1092,4,0,1
"16214",30,1282,4,0,1
"16215",35,1474,4,0,1
"16216",40,1674,4,0,1
"16217",45,1974,4,0,1
"16218",50,1964,4,0,1
"16219",55,2164,4,0,1
"16220",60,2164,4,0,1
"16221",65,2746,4,0,1
"16222",70,2938,4,0,1
"16223",75,3138,4,0,1
